MemberID	ItemID
156	2778
8	1753
8	445
192	330
192	2779
217	2780
40	2781
26	2769
225	668
225	2782
139	2783
139	2737
185	94
26	2784
217	2530
40	2785
192	2786
26	735
225	2762
159	2766
209	558
217	1438
76	2488
139	861
139	2787
139	2788
37	1759
76	1030
156	2665
76	2789
40	2737
223	204
225	2790
159	2742
188	668
188	2791
217	1887
217	1360
40	52
76	2792
8	2514
8	2793
186	2794
186	2795
33	2796
192	1431
192	0
26	1474
209	1062
209	710
225	2563
76	2323
40	2713
147	735
26	2797
159	2771
159	410
40	2798
199	2727
33	2799
26	2800
225	2801
76	1855
76	2802
159	1466
40	2803
153	2804
153	1993
76	729
156	2746
147	828
188	1929
188	2805
223	2350
199	2806
209	1326
33	2807
26	132
33	2808
33	2737
199	2809
217	2810
156	193
159	2811
209	2782
37	2812
76	132
199	2813
76	2486
224	2766
76	2600
40	2742
26	2814
159	2815
159	410
37	2811
37	132
217	2643
226	2746
76	2665
147	2069
153	2473
153	2713
40	2756
37	2816
226	2764
76	2817
159	2351
226	2818
40	2795
37	2677
159	2819
185	132
199	2820
8	2821
8	2822
192	1228
192	548
226	2823
153	2824
153	2825
153	1649
26	2826
37	2827
40	2762
223	730
37	2828
40	2827
26	2829
199	2830
226	2815
217	2095
185	967
226	2393
159	2831
159	569
40	2723
217	2472
8	2832
8	957
217	2833
26	2834
40	2835
37	2836
8	223
8	2526
26	2756
40	2828
209	2646
209	487
217	1493
192	1228
192	295
217	2460
223	735
217	2473
185	2766
227	1185
40	2819
37	2837
8	2792
8	132
192	1341
192	2838
199	2839
26	2470
40	2840
185	1466
40	2841
228	2842
223	2740
26	2819
159	2843
40	2842
228	70
217	2844
223	555
185	2762
8	2845
228	231
37	2840
8	1753
159	2846
229	2847
217	1556
229	2737
159	2713
159	2848
223	439
228	1474
230	2849
37	2300
226	2850
185	584
8	2845
8	2746
228	2359
223	1887
229	2851
229	2852
36	2842
40	2853
231	1783
159	2747
153	2784
186	132
36	2777
226	2847
36	1510
8	2854
159	2836
186	2017
186	2007
217	2382
217	91
217	881
36	2846
185	2726
36	881
36	2855
153	1259
186	1548
229	2283
229	2679
192	1252
192	2856
192	911
37	2777
36	2857
159	2730
40	2834
36	2590
159	905
159	457
37	2762
36	2858
185	2643
40	1866
229	2857
229	2859
156	2840
226	2860
40	2829
229	2861
156	2785
229	2746
36	1226
229	2862
156	2747
229	2330
159	2863
185	735
42	1911
186	2864
186	1438
36	2672
226	2752
36	2865
40	2866
229	2717
229	1523
36	2834
229	2867
229	2868
159	2836
229	2764
229	2829
8	2605
8	1622
8	1036
36	2869
37	2870
42	57
229	2827
229	2871
192	1387
36	761
40	2780
40	0
40	1610
40	2848
49	584
40	1124
226	89
223	111
36	1982
159	2825
186	94
186	2872
159	2686
159	632
36	1419
186	2543
226	1438
36	2873
159	2093
159	2874
37	2679
36	2875
36	2207
186	1971
186	2876
159	2112
159	421
209	42
49	2040
8	2877
139	2878
163	2795
163	2440
159	2879
159	1814
37	2842
226	2833
159	2292
159	2644
36	2824
226	2880
226	2881
226	2730
159	1468
159	2684
36	1461
37	2857
226	1325
163	2882
163	2883
163	2884
36	2821
159	1867
159	2885
223	91
159	2886
159	1524
223	881
228	125
228	231
156	2842
36	2887
226	2888
40	2889
36	2785
37	2847
159	1325
159	2699
159	2890
156	2777
40	1240
37	2891
226	2756
226	2834
36	2740
185	2892
159	1337
159	2893
226	1048
36	2894
226	584
147	1408
159	2065
40	2237
217	2880
192	2283
192	247
226	2710
147	2039
36	2895
223	2896
37	2819
159	1886
36	660
185	2897
40	2895
217	1982
8	2835
8	2191
217	2665
223	2836
223	1159
226	2898
40	2899
159	1781
159	2900
159	495
49	476
185	2901
159	1233
159	1126
147	2406
147	2902
36	2903
223	2527
217	2577
226	2878
226	2904
36	2496
36	2905
40	2892
223	1391
217	2903
37	2851
36	2906
40	2907
156	2908
185	181
223	90
40	2909
156	2910
36	2911
49	111
224	2905
159	2898
8	2773
8	2912
8	2913
40	2887
209	2406
232	2914
217	2690
36	2915
36	2916
49	1391
232	2895
223	2907
40	2917
192	2859
192	1159
36	2918
36	2919
217	2915
226	2891
159	2918
36	2920
40	2921
217	2922
8	2923
223	2042
192	76
36	2898
217	2825
36	2917
185	2911
40	2870
232	1439
217	1554
36	2762
217	732
185	2924
217	2925
223	2926
226	2915
49	74
233	93
159	2910
36	2496
40	2851
226	2192
185	487
147	1465
147	1270
36	2926
159	744
209	2924
36	2922
49	2845
217	2906
36	2927
159	2887
159	2893
40	2918
8	2928
8	2910
36	2929
192	2737
192	238
232	861
234	1285
153	2751
153	2907
223	2918
40	2905
209	2930
37	2680
36	866
185	2909
94	2842
94	1711
94	2411
94	1858
36	2782
223	1021
8	2924
226	2857
36	2931
223	2932
36	2933
37	2595
159	2915
159	2584
159	410
36	2934
209	1783
185	2643
40	2931
153	2757
153	2935
36	2795
217	2936
223	2937
235	2907
36	2816
40	2932
37	2938
37	2578
159	2402
159	2917
36	2939
36	2227
153	2940
153	2941
40	2901
8	2526
8	2514
8	2932
36	2472
223	2283
235	2067
226	2942
226	2943
226	2944
36	639
40	2945
147	2819
147	2946
185	2834
185	2067
223	2936
40	2947
235	2948
36	2892
217	2302
36	2949
234	2950
36	2406
234	2951
147	1200
159	2949
192	2564
192	2952
192	1085
192	2953
192	885
192	905
0	2954
0	2955
0	1228
36	2649
40	2906
36	632
235	2956
36	1814
209	2747
185	2957
36	2908
40	2958
36	1270
185	2936
40	2934
37	208
236	2959
236	1969
36	2907
209	2017
8	2011
8	2960
8	2514
37	2709
147	2961
236	1850
36	2870
46	2902
40	2962
37	2910
217	2206
209	2007
185	2963
36	1712
209	132
40	2939
36	2964
36	1615
185	2887
185	2157
234	2965
217	2933
36	2966
185	2918
217	1410
36	2967
40	91
217	2035
8	2968
8	2895
36	2969
217	2970
211	2971
36	2972
185	2947
159	2973
147	2746
40	2974
36	2975
159	2869
159	2741
36	2976
185	2907
46	74
217	823
226	2977
36	2978
209	2979
36	2473
40	2980
40	2981
237	2918
236	2562
36	211
8	2982
237	2932
226	852
36	2983
185	2895
209	784
237	2948
36	1305
235	2960
237	2966
36	505
36	2962
0	181
36	2114
0	2984
226	2985
226	2915
211	2986
211	2987
36	2988
185	146
40	2989
8	2294
8	2971
36	2990
226	2905
36	174
40	2824
235	2936
147	2842
209	2947
226	2895
36	2164
40	2920
8	2939
8	2829
147	1149
36	2991
36	2992
226	2899
40	105
235	2993
153	2884
36	2893
8	1765
8	164
226	2994
36	1647
226	2995
40	2911
36	2996
36	1466
235	2997
217	2252
36	2256
209	2936
226	2966
209	2907
185	2517
8	2416
8	1501
36	2974
209	2931
40	2563
40	2998
40	66
40	147
217	2999
226	2897
46	2902
36	1670
209	1789
226	2828
238	189
185	2905
36	2642
239	2783
239	335
8	3000
8	2234
209	2983
240	2427
36	2690
209	1442
240	2969
36	3001
239	2829
239	2931
240	128
36	3002
209	3003
209	3004
217	2626
147	2937
239	3005
239	3006
240	3007
36	2775
209	2504
8	2234
8	3008
240	2916
36	3009
209	505
236	584
36	3010
209	2488
217	3011
235	2974
240	2909
36	3012
209	2817
217	786
240	3013
226	2127
209	584
8	3014
36	3015
185	3016
209	3017
226	2896
240	3018
217	2895
36	3019
36	2947
240	19
147	1789
147	3015
8	3020
8	3021
240	928
36	3022
40	3023
40	3024
235	3025
217	2907
185	2927
36	3026
217	2904
226	630
40	3027
36	1019
209	181
226	3024
36	3011
45	3026
8	2905
8	2937
40	3016
236	3028
185	3022
226	3029
40	3002
217	2918
192	886
209	665
45	2797
40	2580
186	843
186	3030
186	2367
45	2895
147	1141
147	584
40	3028
40	3015
211	2559
211	3031
45	3032
8	1799
8	3033
185	2829
209	3034
226	273
40	3022
226	2063
217	3035
209	96
45	2947
209	2742
40	3001
8	1678
8	3023
211	3036
211	1392
192	211
241	2925
241	3016
241	2972
241	2840
241	3027
241	1185
40	2983
40	2976
217	2381
185	76
241	2939
241	2909
241	3002
226	2972
241	2869
241	2926
241	2947
241	3022
241	2992
241	2899
241	2911
241	2974
241	3037
241	2995
241	2989
40	2988
211	2135
185	2920
242	2740
127	2978
241	2089
241	2973
241	174
241	2966
241	2918
186	3038
186	1177
186	1928
40	3039
40	3
209	857
226	2962
40	2496
206	2957
206	2988
185	2987
185	3040
241	3041
241	3032
241	3042
241	2082
241	3043
241	2056
241	2860
241	147
40	3044
243	96
211	3045
206	3046
206	3047
206	3048
206	3049
186	2604
243	2411
40	96
226	3011
243	3050
226	3051
40	3052
243	2750
241	3011
241	2988
241	2897
241	2898
241	3053
241	3054
241	3055
241	781
241	803
77	2427
40	2214
186	3056
226	952
243	3044
40	3057
206	2926
206	1416
206	2791
211	2434
243	3058
243	2797
40	936
40	584
40	171
40	2410
206	1178
206	2384
226	695
226	630
226	630
186	1329
206	3059
206	60
226	630
241	3060
241	3061
241	3037
241	13
241	3062
226	3063
244	3064
186	100
186	3065
206	3059
45	3066
186	1689
186	2367
186	2143
186	3067
186	2273
206	215
206	3068
45	3024
186	3069
186	3070
186	1520
45	1863
0	3071
244	3072
226	3073
0	3
130	2443
206	710
206	2336
45	2737
226	642
226	2970
226	3061
226	3074
50	3075
50	3076
226	2933
40	13
235	3077
226	3052
226	3078
226	616
186	2363
185	3079
45	2847
244	3080
147	377
147	470
147	3081
147	3082
147	3083
206	2947
206	965
226	3054
226	3084
244	3051
235	2824
206	711
206	843
50	3085
50	3086
45	3087
186	2375
185	3077
40	3076
186	1876
186	3088
186	2370
186	2171
186	2336
226	3089
50	3090
50	2949
50	1305
241	3091
241	3073
226	2927
137	1793
50	3092
45	3057
33	3080
186	1656
186	3093
186	2889
40	3077
137	730
33	3094
244	174
206	2931
206	1423
40	3095
45	3077
185	3024
244	3096
137	710
245	3080
40	3075
185	3074
244	3097
33	2147
235	3057
226	3098
244	2911
40	3099
226	3100
245	3101
244	705
226	1991
185	3102
244	3103
45	3104
245	3105
244	3106
40	3103
245	751
226	2149
241	3107
241	2878
241	2502
241	2173
241	3108
33	3109
246	2409
235	2406
244	3110
206	3111
206	967
206	63
245	3112
226	3105
185	3113
226	2641
36	3114
40	3106
235	164
226	3109
36	3115
36	3116
244	3117
245	3084
206	3050
36	3054
247	2017
40	3079
226	3118
247	2979
36	3106
247	1120
226	920
247	644
36	3079
40	3116
235	3118
247	2974
185	3108
8	3097
8	1054
206	3119
206	1516
206	2762
36	3120
245	3121
206	3057
206	3122
206	2359
247	2611
36	1207
186	3123
186	3124
247	1342
185	3120
40	3092
245	3125
247	1785
226	3108
247	1500
36	1211
244	3126
235	1527
217	3073
248	3127
247	971
226	1891
36	497
245	3128
247	718
247	723
247	975
40	3129
247	3130
36	947
247	1326
247	2228
217	3108
245	96
245	84
247	3057
247	3131
36	3077
36	98
40	3125
40	3132
249	3133
249	3134
226	3085
235	3135
226	3126
247	2453
250	162
185	3059
36	3110
244	3136
244	128
245	3137
235	1950
235	1934
226	2929
40	3109
247	1138
8	3138
8	2905
245	1715
244	3139
185	3097
36	3140
244	534
226	2502
251	724
244	495
36	2907
40	3141
235	162
235	3142
251	1048
244	3143
36	3125
217	3054
36	3074
244	3125
40	14
251	162
36	3126
185	3002
244	3144
244	3028
235	3145
217	2418
235	3146
235	3147
8	3120
8	3015
247	1407
36	2675
40	3148
188	3149
36	3057
252	3150
245	3103
36	3151
217	2940
36	3104
36	3152
40	3126
226	3115
247	1438
244	3129
245	3144
185	3011
226	3153
245	3154
36	1863
185	2127
253	2937
217	2301
8	3114
8	193
28	3117
28	3120
36	3155
253	2710
40	3137
247	3019
244	3126
252	3156
28	181
28	2740
253	3157
40	200
245	3148
36	1612
247	2988
40	3110
36	3158
28	3075
28	3077
253	91
40	3104
217	3159
206	3160
206	131
206	3140
247	1048
36	3161
245	2114
252	3129
217	730
247	2767
40	3084
8	2981
8	3077
36	2650
253	1435
40	3162
241	3155
241	3074
241	3148
241	3163
241	3164
244	3165
247	2895
253	3166
252	3057
252	2770
40	3167
36	2650
206	2899
206	2962
206	1278
244	3120
235	492
247	695
244	3168
235	3169
40	3091
249	3170
245	3163
247	1606
8	3171
8	3172
247	2916
245	3173
247	1172
226	3174
247	3163
247	2166
185	3131
226	2878
36	3136
244	3175
226	3176
247	2193
36	3075
252	2332
206	162
206	1778
206	2384
226	2455
36	3097
252	3126
185	3162
40	3177
235	3178
235	3073
235	1021
244	3155
206	2984
206	3179
206	2633
247	3141
36	3011
217	1906
8	417
247	2103
40	3161
235	3180
235	1564
206	2025
206	3181
206	3145
206	965
36	3182
254	505
254	3183
244	3057
206	3075
206	1061
206	3184
188	3131
188	1928
40	3185
206	2042
206	3186
206	3187
206	2356
206	3188
36	3091
226	2925
36	2984
252	162
226	3182
206	3092
206	58
206	422
40	3189
188	1470
188	2608
244	3161
185	3057
36	3190
252	660
206	3191
36	900
40	3192
217	3079
206	3193
206	3194
206	3195
206	2889
206	2363
206	3196
36	3197
244	3198
40	3131
8	3199
8	3117
206	3200
206	57
206	3201
36	3175
206	3202
226	724
40	3136
36	663
188	3086
188	3203
188	3025
255	2432
255	2089
217	3097
217	3204
226	3131
36	3205
226	3177
40	3206
252	3087
36	3204
244	162
40	3207
8	1612
8	3208
36	2587
252	2795
252	3209
217	3210
47	2976
47	197
206	641
206	3211
206	3212
206	2646
36	387
217	68
40	3155
226	3184
244	3213
217	3095
206	2988
206	3214
36	3076
40	3215
8	3216
36	3217
217	3218
256	1460
252	3219
226	3155
217	2943
206	3095
206	3220
206	3207
36	2630
40	2646
40	3201
206	813
206	1779
206	1634
206	3221
36	3145
36	3222
40	3104
244	3092
40	3182
8	3223
36	2743
206	3224
206	3225
206	3226
36	3227
217	2252
36	556
252	3151
36	2866
40	3228
8	3120
8	3229
36	3215
211	3230
226	2984
36	3073
40	3105
217	2648
211	3071
206	3044
206	3231
206	3141
36	2751
36	2643
8	3226
36	2770
226	3158
40	3232
244	3233
206	2377
206	3234
206	3214
206	2044
255	3044
8	1564
252	3235
226	3236
36	3237
257	2445
8	3238
36	1749
244	3222
36	2770
40	3200
206	2887
206	2534
206	1257
36	3179
8	2976
8	3239
217	3240
255	3241
255	3242
36	3238
244	3215
36	3243
40	3097
206	2277
206	1597
206	1778
206	59
206	3168
252	3244
36	3095
8	3192
36	3245
255	3109
36	3246
40	3148
217	3247
36	3248
146	3175
146	3162
36	3249
40	3250
8	3223
40	3225
36	2228
255	480
252	3251
244	729
36	2365
40	3222
211	102
36	2393
36	3221
258	3115
226	3252
36	3253
146	3161
40	3254
217	3255
252	3256
36	3240
146	2976
244	3131
36	1437
36	3247
226	3257
36	2291
217	3222
206	1876
206	2352
206	2431
40	1306
40	3258
40	2178
40	267
36	3259
146	3250
36	3260
8	605
8	3175
47	2989
206	1295
206	1302
206	3261
36	3035
226	2473
36	3250
206	1802
226	3247
36	839
36	128
36	534
206	2750
259	1804
36	495
206	3262
36	2690
36	3263
206	908
206	1574
206	102
206	3264
36	3265
36	3255
260	2011
36	3257
257	3235
8	3266
206	1656
206	3267
36	2613
206	1893
36	1500
36	955
206	3268
206	3269
259	1726
226	3270
206	3271
206	3272
226	3192
36	3273
257	2803
226	3222
36	971
206	3274
206	1247
206	706
36	1410
206	3275
206	2774
226	3276
36	723
36	2517
257	204
206	2022
206	3277
259	967
258	2984
226	3265
36	3278
226	3164
36	3184
36	3279
206	3152
226	3253
258	3161
36	3280
226	3240
206	3265
206	3281
206	25
226	3263
36	3282
36	2683
261	3254
226	3255
36	3283
262	3077
206	2303
206	2895
36	3284
226	3285
258	2906
226	3286
36	3287
40	3288
226	3289
8	3290
8	3291
36	3292
206	2260
206	2836
36	3293
262	2984
226	3260
40	3261
36	3294
263	2902
8	3295
264	2427
265	3296
265	3297
261	3235
262	3076
40	3298
8	3299
8	3300
40	3301
0	1063
262	3155
226	2080
206	2527
40	3246
226	1619
8	2949
8	3302
264	2984
266	3303
252	3261
262	3304
40	3170
206	3305
206	3273
8	172
8	3306
267	193
266	2523
266	2877
268	1397
266	3307
226	3001
226	3308
60	3097
8	3309
268	2121
262	3237
267	3077
266	3310
206	400
206	2769
40	3311
252	3312
252	3213
226	3313
60	3301
268	1796
269	2960
252	2737
104	3235
40	3314
226	3254
8	3285
8	2027
270	3315
268	492
269	3316
262	2193
206	3317
206	3318
226	3312
76	3179
267	2195
40	3319
226	3320
226	3278
8	3321
266	3322
268	1476
40	3323
264	3260
266	3324
226	3325
60	3284
268	1105
76	96
8	3326
8	3327
267	784
76	3305
264	3328
76	3168
270	3314
270	3319
266	3329
226	3245
258	3215
264	3138
76	2492
268	2544
40	3330
226	181
76	3331
270	3332
60	3333
76	3170
60	223
76	3334
76	3016
266	3335
226	3336
262	3327
40	3337
264	3117
206	1711
226	3323
268	3338
271	534
271	128
271	3216
272	3339
272	91
266	3340
40	3254
273	3341
0	3342
267	468
266	2548
60	3175
270	3343
270	3344
0	3345
0	3346
185	2984
40	3347
258	3311
258	3057
258	3327
0	3346
76	3057
271	495
40	3278
273	3348
266	2814
60	3289
273	3131
266	3349
264	3350
40	3343
258	3333
273	3170
266	2980
76	3336
266	344
274	3205
272	2069
272	852
268	3351
258	3175
258	711
60	3213
40	3352
274	3299
274	3353
76	584
266	3354
266	273
264	3341
262	3319
274	3328
139	3355
274	3356
266	3357
266	3358
271	128
50	3359
50	2025
274	1698
258	3300
258	1354
275	3360
266	2537
40	3341
276	1765
276	1652
276	3361
274	1779
266	3362
264	2017
277	181
278	2147
274	1386
274	664
274	2291
139	3363
264	3364
262	3321
277	3086
279	3365
274	2916
277	2069
278	3152
274	3366
272	885
272	735
268	3367
50	3050
278	1439
258	3347
266	3303
262	2011
280	3368
274	2342
278	3369
278	3369
276	3361
139	3370
40	3336
264	3371
277	3372
272	3373
185	3374
264	554
277	3109
40	3375
139	3376
139	3377
139	3378
139	3379
268	3338
276	3361
267	3079
264	3371
277	252
49	3170
274	2991
274	3380
264	543
278	2342
40	3284
272	2877
272	2926
139	3381
281	3382
185	3323
255	3383
255	2095
268	3384
282	3385
276	3386
276	1691
139	3387
49	3300
281	3388
266	3389
266	3390
277	96
185	3337
139	3391
268	324
40	3392
272	3393
272	3284
281	3394
185	3333
277	3170
49	3293
40	3395
282	534
255	3347
266	3396
268	1404
185	3397
282	3398
40	3399
281	3400
272	2984
266	3401
228	3242
277	3402
49	3403
139	3404
40	3405
139	3406
139	3407
40	3408
283	3409
228	2432
277	3057
49	3410
272	446
272	3306
228	3242
284	1038
283	3341
40	3411
266	3389
283	2499
40	3412
49	3120
284	451
277	1866
283	3413
283	3414
283	3415
284	3416
228	3341
40	3417
281	661
266	3303
228	3418
283	3419
281	965
284	3420
40	3293
285	3213
185	3311
281	3421
281	792
285	3415
264	554
284	3136
185	3422
277	111
281	3423
285	3400
40	3421
49	132
283	3024
277	1866
271	3120
40	3300
266	3424
40	3290
284	14
284	3425
286	3170
255	2463
255	1651
40	2949
255	2080
255	3426
286	710
40	3427
262	1866
185	3409
277	3323
285	3428
271	3216
271	3429
284	3092
283	181
283	3430
255	1505
255	1709
40	3431
258	3432
76	3433
286	1789
287	3344
264	480
40	1553
283	3434
281	3361
49	3175
277	1236
255	3042
287	1711
262	3341
264	2440
40	3372
8	3421
8	3435
277	3293
286	3323
258	3409
288	3436
266	3437
283	3421
287	2523
258	3438
258	3439
262	2442
264	3414
286	3408
281	1660
40	3440
8	3441
8	3332
76	3442
277	3178
286	3443
8	3409
8	3444
76	3414
284	388
40	2264
289	2409
289	2639
289	2396
289	2011
286	1929
264	3445
288	3325
40	3446
8	861
8	2948
277	3102
281	3410
281	3447
289	3
289	992
49	3344
286	3448
258	3449
258	2429
40	3422
289	3450
289	3032
289	93
289	3451
285	3363
277	3450
289	3043
289	1740
277	2492
289	3042
289	3210
264	3452
40	3453
289	2082
289	3454
289	3455
289	3456
258	3115
289	160
289	3457
290	3458
290	3192
281	818
281	3230
289	934
289	1070
291	3459
291	3007
40	3371
49	3460
76	3441
76	3461
290	1765
290	3325
266	3462
49	788
249	3341
249	3415
249	3300
288	3436
281	818
281	2264
40	3449
40	3441
264	2007
8	3461
8	3262
290	3422
290	3463
290	3386
40	3464
292	1307
264	3465
40	3466
293	3162
293	1808
286	607
8	1761
8	3057
293	3467
293	3300
262	3347
40	3468
8	3469
291	3470
258	761
40	1684
40	1006
40	118
8	3469
262	3260
8	2896
8	3179
290	1753
293	3471
293	3378
249	3441
249	3472
249	1753
40	3152
40	2769
40	3433
40	193
293	1403
293	3473
290	3474
290	3447
8	3129
8	2906
249	2905
249	2824
249	2821
36	2257
262	3077
36	3475
36	1493
36	1698
291	1244
249	861
36	3476
262	2563
294	3471
294	3443
294	3477
294	3478
36	3479
294	3476
294	3480
294	1045
294	1671
294	1045
295	735
36	3481
262	174
295	2350
162	3010
162	1548
294	3473
294	1843
36	2641
294	1671
294	3469
294	1671
36	2193
40	3392
162	2628
162	2530
36	3482
294	3483
40	3484
296	2385
296	3485
162	2757
162	2673
293	3486
262	2989
293	3487
162	3488
40	3379
295	590
277	74
297	131
294	3489
277	983
8	174
162	2709
162	2985
162	2153
297	3109
249	3444
249	14
277	132
298	2025
298	2025
40	3404
295	418
294	3490
294	3375
299	3355
296	3491
262	132
262	3057
277	707
298	1855
297	3361
297	3044
40	3492
300	1439
300	3493
300	3341
300	3494
277	3495
294	3434
294	3496
249	1045
249	3355
249	1045
249	3497
8	3498
298	3499
249	3500
277	3285
162	2683
298	3501
300	3502
300	3503
188	2113
188	3213
294	3461
294	3189
287	693
277	2486
295	3504
40	3489
298	2025
298	2025
298	2025
8	3505
8	3370
277	3422
296	1145
298	3506
298	3507
277	3508
294	3461
294	3369
294	3509
287	3510
272	3392
272	2552
262	3285
294	3511
49	128
40	3512
300	3474
300	2947
298	3513
277	3129
162	2361
162	741
298	3355
8	3514
8	3515
18	3516
295	460
298	3404
300	628
301	3262
298	1855
298	3517
302	1983
297	3499
297	1685
294	3518
298	3519
298	495
40	1329
300	3498
300	3471
300	3320
249	1692
249	3520
249	1405
249	818
277	1743
249	3503
287	132
8	3521
8	3522
298	1656
298	3523
297	97
297	952
294	3407
294	260
294	3524
294	3525
294	3526
298	2025
298	3527
294	3528
49	534
188	2023
18	3529
301	3530
296	2317
296	3531
162	2654
298	1207
298	1047
298	1047
298	1047
298	1047
287	1228
272	2746
272	345
300	3532
300	3533
289	3087
289	3032
277	3534
298	3535
262	3422
44	2824
44	3536
294	3471
44	3328
294	3503
44	3537
294	3410
288	3355
289	3043
289	3210
287	3538
298	2601
18	3407
303	1084
300	3464
300	468
298	2025
304	2663
162	1484
294	3539
294	3540
40	3541
303	94
301	1063
300	3325
289	3450
289	3542
304	102
298	3543
288	2747
298	3118
262	1281
249	1246
249	2647
8	3543
8	3544
252	3024
277	3545
272	658
289	3546
304	3083
162	3547
162	2695
252	2667
305	3392
305	1996
297	2273
297	3548
18	3549
40	3492
300	3550
300	3551
300	2248
272	2870
294	3552
294	3408
287	3553
287	3543
277	3554
8	3555
8	3556
288	3517
162	2644
304	3557
289	1200
289	1882
252	3092
304	3429
304	3083
277	3558
18	3559
306	263
306	730
252	2365
307	3262
40	3522
301	3560
249	102
249	3506
277	1287
8	3517
8	3491
18	3528
307	3306
40	3559
288	3503
277	1759
262	439
297	3517
49	495
306	193
307	677
303	3545
308	2064
309	584
305	2978
305	2350
40	3561
122	710
289	2125
289	3562
296	3563
296	3404
18	3230
298	3564
310	3136
18	3230
307	3555
287	690
304	3564
264	3565
294	3549
294	1749
294	3255
294	2690
40	3434
272	2885
272	741
307	3566
301	2124
8	23
8	2792
296	554
8	3319
311	2984
18	1092
310	1983
312	3567
288	3568
162	2818
313	2740
313	3569
308	3570
307	3543
314	3355
40	3414
122	1461
122	3571
304	3083
277	3572
18	1502
307	3573
315	3495
272	778
313	3574
313	1871
301	1496
304	3557
8	3543
307	3575
40	3490
289	2656
289	3412
8	2771
8	813
18	3576
310	1360
307	1865
303	1461
303	3571
297	943
297	1965
316	3577
306	132
313	3393
313	729
309	710
49	1207
312	3578
312	3237
18	3579
294	3580
305	3373
305	2875
301	3530
277	3
289	3033
287	1306
272	2966
272	2406
36	3511
36	3528
8	3549
8	2060
306	3581
306	3582
306	2932
307	3583
40	3529
36	3584
36	3514
309	707
312	3578
40	3585
36	3586
264	131
297	3491
297	3587
306	3588
306	3394
306	3589
306	3589
289	3590
289	3591
287	1306
294	57
294	3592
287	3517
36	3593
36	3377
310	1887
289	3594
287	1179
281	3503
311	2984
36	3496
36	3449
252	1306
303	1391
40	3584
122	1391
8	3595
8	3596
315	3597
36	3568
36	3461
306	2984
306	345
26	3598
297	3599
313	1170
313	531
40	3495
311	257
18	3511
305	211
307	3600
8	3590
18	3589
18	3601
18	3589
317	3573
289	3602
289	2147
296	3603
296	3604
8	3605
277	3606
162	3148
162	3125
309	730
307	3607
312	3404
315	3608
272	3155
272	208
262	197
252	3301
252	3296
122	2932
122	3497
289	1146
289	414
277	2011
4	2570
40	3609
310	91
26	3347
4	876
4	3544
289	498
289	3610
304	818
162	3163
8	3575
312	3611
289	3612
301	3136
289	3081
289	3
8	3305
8	3613
252	3614
315	3615
309	735
305	3616
4	3617
18	3585
162	3136
252	3596
305	735
305	2829
317	3513
317	3618
18	3387
55	3619
162	3108
162	3057
310	2936
305	1438
305	3620
40	3621
18	3558
26	3057
272	751
264	18
312	3428
289	470
289	3622
8	3
8	104
318	3057
318	2842
18	3623
8	3624
8	3323
252	3625
252	3534
55	3579
281	3626
162	3141
162	3011
48	2596
48	3300
262	2440
305	2580
305	2939
18	3627
289	3628
289	3629
319	3128
48	255
310	3097
306	2406
307	3630
122	128
18	3491
317	2935
277	3388
272	267
272	2297
252	1390
301	604
315	3541
162	3129
162	2695
48	584
312	330
40	3549
18	3631
289	2409
289	3632
4	755
289	3633
8	3404
8	1729
305	2895
305	3634
289	1882
8	3399
252	2114
320	3635
26	3136
304	102
48	3372
297	1262
297	612
296	3636
296	1141
162	3158
8	2793
306	2819
306	3414
252	3072
305	2358
305	584
307	3511
122	3495
18	3363
317	3277
304	3637
310	3333
318	2050
318	1326
315	3533
48	3542
305	2926
305	781
40	3638
305	3225
305	3323
307	1783
289	1976
289	3639
8	3509
48	3075
8	3640
162	487
48	1929
48	3226
309	211
4	102
307	1783
4	3601
18	3641
277	806
306	605
312	94
289	3642
289	3205
315	3444
297	3643
297	3644
49	1211
305	92
305	3044
40	3645
289	20
262	2976
307	3646
272	323
272	3608
8	3602
8	3647
305	3258
305	3648
4	3649
97	3615
8	733
8	1861
162	2730
162	3175
26	2947
304	3083
48	3293
40	3491
288	1175
49	497
122	3373
4	3650
4	3651
55	3109
315	3404
288	3652
288	3653
320	344
26	3341
304	3654
306	3655
307	2381
162	3061
162	2251
272	2901
272	3444
8	3656
40	3567
4	3602
317	2434
8	1171
304	3344
277	3657
311	2406
305	3658
55	131
264	3659
8	1765
304	3576
277	2732
122	955
40	3660
287	3491
315	3489
309	3347
18	2481
249	2416
249	6
249	3023
249	3314
55	3465
317	2314
162	3079
162	1119
8	3498
49	947
4	3661
18	1849
97	3592
8	3341
162	2169
272	2747
262	3444
297	3277
297	3662
305	3284
18	3663
26	710
162	3198
272	1435
48	3664
48	3363
48	3428
122	730
40	3665
287	1765
287	102
315	3479
272	3666
262	3657
321	2434
322	3667
309	2131
288	3449
288	2976
321	3178
305	3668
305	3669
18	3670
287	3554
8	3671
310	3414
310	3672
40	3673
4	3674
97	3675
8	3422
264	3656
48	1331
321	273
18	3428
322	3543
305	3676
317	516
304	3677
277	730
162	1114
162	2846
40	3678
287	3534
26	3679
26	3494
304	2663
162	3074
162	3044
48	1684
322	3680
18	2486
317	93
97	3609
162	3681
162	3185
272	2926
8	711
8	2656
310	2040
323	1062
8	3414
8	3682
162	3161
287	3428
315	3683
